customer_id,month,tx_count,confirmed_count,total_amount,avg_amount,max_amount,cash_in_count,cash_out_count,cash_in_amount,cash_out_amount,pix_count,card_count,wire_count,cross_border_count,high_risk_country_count,sanctions_tx_count,high_risk_mcc_count,high_risk_merchant_count,ecommerce_no3ds_count,chargeback_count,ip_anomaly_proxy_count,rooted_count,near_10k_count,self_merchant_count,tx_rule_score_sum,tx_rule_score_max,unique_counterparties,full_name,cpf_cnpj,annual_income_brl,risk_rating,pep,kyc_tier,kyc_risk_score,sanctions_list_hit,declared_occupation,date_of_birth,registration_date,state,city,beneficial_owner,monthly_income_est,out_profile_threshold,M01_monthly_out_of_profile_dynamic,M02_velocity_high_volume,M03_structuring_near_10k_repeated,M04_cashin_to_cashout_pass_through_proxy,M05_crossborder_concentration,M06_high_risk_country_repeated,M07_sanctions_any_period,M08_pep_high_volume,M09_high_risk_mcc_repeated,M10_ecommerce_no3ds_repeated,M11_device_ip_risk_repeated,M12_self_merchant_any,month_rule_count,month_rule_score,month_rules_triggered
C102168,2025-07,16,11,68422.22,4276.38875,13613.49,6,10,32710.339999999997,35711.88,13,3,0,6,1,0,4,2,0,1,0,0,1,0,333.0,85.0,11,Customer 2169,28631007765,21887.0,Low,No,L1,47.0,No,Mechanic,1965-06-23,2021-07-12,RN,Natal,No,1823.9166666666667,20000.0,True,True,False,True,True,False,False,False,False,False,False,False,4,112.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration
C100228,2025-09,11,11,52651.850000000006,4786.531818181818,10426.63,0,11,0.0,52651.850000000006,8,3,0,4,0,0,5,4,0,0,2,2,1,0,424.0,82.0,11,Customer 229,53692939513,10383.0,Low,Yes,L2,62.0,No,Chef,1987-07-23,2024-12-29,SP,Campinas,No,865.25,20000.0,True,False,False,False,True,False,False,True,True,False,False,False,4,112.0,M01_monthly_out_of_profile_dynamic; M05_crossborder_concentration; M08_pep_high_volume; M09_high_risk_mcc_repeated
C101018,2025-08,15,14,132628.58,8841.905333333332,41055.8,3,12,10088.369999999999,122540.20999999999,9,5,1,3,0,0,5,1,0,0,1,1,0,0,209.0,35.0,13,Customer 1019,70419834133,19683.0,Medium,No,L2,14.0,No,Freelancer,1961-03-08,2024-03-13,MG,Belo Horizonte,No,1640.25,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100489,2025-08,16,15,118747.97,7421.748125,51984.89,3,13,13052.720000000001,105695.25,8,7,1,3,0,0,7,3,0,0,0,1,1,0,253.0,48.0,14,Customer 490,21413148759,37358.0,Medium,No,L3,24.0,No,Store Owner,1980-04-20,2023-11-19,PR,Curitiba,No,3113.1666666666665,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100467,2025-09,17,15,103332.19,6078.364117647059,27260.1,6,11,17856.93,85475.26,12,5,0,4,0,0,7,2,0,0,0,0,0,0,219.0,35.0,12,Customer 468,77523491333,20245.0,Medium,No,L1,48.0,No,Teacher,1961-01-06,2022-09-02,RS,Porto Alegre,No,1687.0833333333333,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C102213,2025-07,20,19,97945.0,4897.25,21291.78,5,15,27839.58,70105.42,9,9,2,4,0,0,5,4,0,0,2,1,1,0,315.0,35.0,16,Customer 2214,05309011857,29033.0,Low,No,L2,78.0,No,Consultant,2021-09-24,2022-03-25,MG,Belo Horizonte,Yes,2419.4166666666665,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101341,2025-08,20,20,93878.26000000001,4693.9130000000005,19770.04,2,18,14097.07,79781.19,14,6,0,5,0,0,5,3,1,0,1,2,0,0,317.0,40.0,19,Customer 1342,62089053737,15408.0,Low,No,L2,56.0,No,Freelancer,1960-02-24,2023-06-09,MG,Belo Horizonte,No,1284.0,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100460,2025-09,15,14,89798.17,5986.544666666667,40516.41,3,12,12036.93,77761.24,9,5,1,4,0,0,6,3,1,0,1,1,0,0,286.0,71.0,13,Customer 461,54739343587,10396.0,Medium,No,L1,71.0,No,Software Engineer,2009-05-29,2024-03-30,SC,Florianópolis,No,866.3333333333334,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101380,2025-08,15,13,81123.49,5408.232666666667,16756.35,4,11,40959.51,40163.979999999996,11,4,0,2,0,0,6,2,1,0,0,0,1,0,236.0,35.0,12,Customer 1381,81292169901,24151.0,Medium,No,L1,32.0,No,Accountant,1967-01-01,2024-06-27,RS,Porto Alegre,No,2012.5833333333333,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101328,2025-08,17,16,76777.95,4516.349999999999,18164.85,2,15,4589.58,72188.37,8,8,1,3,0,0,6,3,0,0,1,0,0,0,180.0,35.0,16,Customer 1329,32445559267,23457.0,Low,No,L2,42.0,No,Entrepreneur,1960-07-24,2024-12-15,MG,Belo Horizonte,No,1954.75,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100725,2025-08,17,15,72154.99,4244.4111764705885,19210.36,4,13,38006.5,34148.49,8,9,0,1,0,0,8,5,1,0,0,1,0,0,304.0,53.0,14,Customer 726,87196432868,30389.0,Medium,No,L2,72.0,No,Consultant,1997-10-17,2023-05-01,GO,Goiânia,No,2532.4166666666665,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101156,2025-07,16,15,66160.2,4135.0125,13800.13,5,11,28310.43,37849.77,9,6,1,2,0,0,6,5,1,0,0,1,0,0,254.0,53.0,12,Customer 1157,89482092269,11459.0,Medium,No,L3,72.0,No,Designer,2019-05-22,2023-09-09,PR,Curitiba,No,954.9166666666666,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100424,2025-08,19,15,64020.42,3369.495789473684,20054.6,4,15,20588.97,43431.45,10,9,0,4,1,0,5,3,0,1,2,0,0,0,302.0,85.0,16,Customer 425,45368499367,9278.0,Medium,No,L1,63.0,No,Student,1981-01-27,2022-04-15,SP,Campinas,No,773.1666666666666,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C102238,2025-07,16,14,63333.509999999995,3958.3443749999997,16241.48,5,11,14939.109999999999,48394.4,7,9,0,2,0,0,5,1,0,1,0,0,1,0,145.0,35.0,11,Customer 2239,48094286156,55111.0,Medium,No,L3,84.0,No,Trader,1997-08-24,2020-04-09,RJ,Rio de Janeiro,No,4592.583333333333,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C102044,2025-09,15,14,61241.65,4082.7766666666666,30579.67,5,10,9642.78,51598.869999999995,6,8,1,1,0,0,6,1,0,0,2,0,0,0,152.0,35.0,11,Customer 2045,60313358414,23317.0,Low,No,L1,24.0,No,Nurse,1966-11-23,2021-03-23,SC,Florianópolis,No,1943.0833333333333,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101569,2025-08,15,12,58148.189999999995,3876.546,15845.31,5,10,10232.66,47915.53,11,4,0,1,0,0,5,2,0,1,1,1,0,0,233.0,55.0,11,Customer 1570,86842637974,10944.0,Low,No,L2,54.0,No,Dentist,1980-05-26,2021-11-24,RN,Natal,No,912.0,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100864,2025-07,16,15,53875.35,3367.209375,10381.9,4,12,15577.78,38297.57,8,6,2,1,0,0,6,3,0,0,2,0,0,0,192.0,35.0,13,Customer 865,70322774005,10934.0,Medium,No,L3,27.0,No,Student,1966-03-24,2021-06-09,SC,Florianópolis,Yes,911.1666666666666,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100605,2025-08,15,14,53493.45,3566.23,14641.52,4,11,11220.32,42273.13,8,7,0,3,0,0,9,3,0,0,1,0,0,0,345.0,47.0,12,Customer 606,11046113835,13571.0,Low,No,L1,89.0,No,Dentist,2005-04-11,2020-06-19,RN,Natal,No,1130.9166666666667,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C101626,2025-09,15,15,53026.26,3535.0840000000003,10636.14,4,11,12670.75,40355.51,8,5,2,2,0,0,5,4,0,0,0,0,0,0,173.0,35.0,12,Customer 1627,82905648659,26734.0,High,No,L1,63.0,No,Entrepreneur,1995-05-29,2020-09-04,MG,Belo Horizonte,No,2227.8333333333335,20000.0,True,True,False,True,False,False,False,False,True,False,False,False,4,110.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M09_high_risk_mcc_repeated
C100319,2025-08,16,15,87906.96,5494.185,21477.42,3,13,29568.179999999997,58338.780000000006,12,2,2,4,0,0,3,3,0,0,3,0,0,0,237.0,47.0,14,Customer 320,91796203931,14250.0,Low,No,L3,63.0,No,Mechanic,2014-11-16,2022-11-24,PE,Recife,No,1187.5,20000.0,True,True,False,True,False,False,False,False,False,False,True,False,4,108.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M11_device_ip_risk_repeated
C101918,2025-09,15,14,67927.44,4528.496,21898.74,3,12,6610.66,61316.78,6,6,3,1,0,0,3,3,2,0,0,0,0,0,179.0,36.0,13,Customer 1919,48414528582,6303.0,Low,No,L2,84.0,No,Software Engineer,2005-04-26,2022-08-18,RN,Natal,Yes,525.25,20000.0,True,True,False,True,False,False,False,False,False,True,False,False,4,108.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M10_ecommerce_no3ds_repeated
C101339,2025-07,15,15,63752.8,4250.1866666666665,20864.52,3,12,5781.91,57970.89,9,6,0,2,0,0,4,2,2,0,1,2,0,0,206.0,43.0,13,Customer 1340,69286606722,8773.0,Low,No,L1,43.0,No,Store Owner,2013-12-26,2020-02-26,RJ,Rio de Janeiro,No,731.0833333333334,20000.0,True,True,False,True,False,False,False,False,False,True,False,False,4,108.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M10_ecommerce_no3ds_repeated
C101424,2025-07,15,15,62035.07,4135.671333333334,12883.53,2,13,11958.580000000002,50076.490000000005,10,5,0,1,0,0,4,1,0,0,3,1,0,0,184.0,65.0,14,Customer 1425,56613453088,56188.0,Low,No,L1,83.0,No,Accountant,1989-09-22,2025-02-01,PE,Recife,No,4682.333333333333,20000.0,True,True,False,True,False,False,False,False,False,False,True,False,4,108.0,M01_monthly_out_of_profile_dynamic; M02_velocity_high_volume; M04_cashin_to_cashout_pass_through_proxy; M11_device_ip_risk_repeated
C100161,2025-08,14,13,86504.06999999999,6178.862142857142,36867.82,4,10,21251.82,65252.25,8,5,1,5,0,0,6,3,0,0,0,0,0,0,224.0,53.0,11,Customer 162,88293691228,24585.0,Low,No,L1,85.0,No,Teacher,2003-09-16,2020-11-07,RJ,Rio de Janeiro,No,2048.75,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101141,2025-08,13,13,78465.15,6035.780769230769,21317.4,1,12,4160.5,74304.65,6,6,1,4,1,0,5,4,0,0,1,0,3,0,306.0,85.0,13,Customer 1142,32080574664,12007.0,Medium,No,L1,20.0,No,Student,1988-12-09,2024-02-21,SP,Campinas,No,1000.5833333333334,20000.0,True,False,True,False,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M03_structuring_near_10k_repeated; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100549,2025-08,13,13,72333.48,5564.113846153846,22972.34,2,11,6348.18,65985.3,10,3,0,5,0,0,7,3,0,0,0,3,0,0,249.0,35.0,12,Customer 550,88179751511,11098.0,Low,No,L2,46.0,No,Store Owner,1993-12-02,2022-08-22,RJ,Rio de Janeiro,No,924.8333333333334,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101723,2025-08,14,14,67368.0,4812.0,16757.18,3,11,12003.51,55364.49,8,6,0,5,0,0,6,0,0,0,1,0,0,0,158.0,33.0,12,Customer 1724,12187033458,22256.0,Low,No,L1,56.0,No,Chef,2014-01-23,2025-03-08,MG,Belo Horizonte,No,1854.6666666666667,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100818,2025-07,9,8,65466.58,7274.064444444444,28058.47,3,6,14154.949999999999,51311.63,7,2,0,3,0,0,5,2,0,0,0,0,1,0,165.0,53.0,7,Customer 819,87082357251,19984.0,Low,No,L1,47.0,No,Student,1988-02-29,2022-11-14,PA,Belém,No,1665.3333333333333,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C102489,2025-07,11,11,63158.33,5741.666363636364,15916.23,4,7,21380.260000000002,41778.07,5,6,0,4,0,0,5,2,1,0,0,0,1,0,221.0,53.0,8,Customer 2490,56881921045,48778.0,Medium,No,L1,40.0,No,Student,2012-10-05,2022-07-01,PA,Belém,No,4064.8333333333335,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100761,2025-09,10,8,62962.55,6296.255,19792.52,2,8,6368.3099999999995,56594.24,6,3,1,3,0,0,5,4,0,0,0,1,0,0,221.0,35.0,9,Customer 762,78819757793,23385.0,Low,No,L3,33.0,No,Entrepreneur,1985-05-21,2022-08-05,SC,Florianópolis,No,1948.75,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101252,2025-08,12,12,59878.53,4989.8775,19763.67,3,9,35101.39,24777.14,8,4,0,4,0,0,5,3,0,0,2,0,0,0,215.0,35.0,10,Customer 1253,36471719354,28514.0,Medium,No,L2,38.0,No,Software Engineer,2018-02-28,2024-04-11,SP,São Paulo,No,2376.1666666666665,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100519,2025-07,11,8,59649.130000000005,5422.648181818182,18876.31,3,8,8475.0,51174.130000000005,7,3,1,4,1,0,5,5,0,1,1,0,0,0,353.0,130.0,9,Customer 520,41727706190,33685.0,Low,No,L1,42.0,No,Designer,2004-10-08,2021-06-01,CE,Fortaleza,No,2807.0833333333335,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100961,2025-09,10,9,53105.009999999995,5310.500999999999,23561.88,2,8,27774.58,25330.43,6,4,0,3,0,0,5,3,0,1,0,0,0,0,231.0,55.0,9,Customer 962,94359596727,32269.0,Low,No,L3,39.0,No,Designer,1971-12-14,2020-05-13,RN,Natal,No,2689.0833333333335,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101193,2025-09,11,9,52490.450000000004,4771.859090909092,19978.54,2,9,20372.16,32118.29,7,4,0,4,0,0,5,3,1,2,2,1,0,0,303.0,65.0,10,Customer 1194,02549816334,20043.0,Low,No,L1,80.0,No,Driver,2003-07-12,2022-08-24,SP,São Paulo,No,1670.25,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101405,2025-09,9,9,49740.33,5526.703333333334,16614.66,2,7,6213.67,43526.659999999996,4,5,0,3,0,0,5,1,1,0,0,0,0,0,149.0,51.0,8,Customer 1406,97158890397,64162.0,Low,No,L3,64.0,No,Store Owner,2008-07-12,2023-11-11,PR,Curitiba,No,5346.833333333333,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101977,2025-09,12,12,47523.87,3960.3225,9074.81,2,10,10324.86,37199.01,7,5,0,5,0,0,5,3,0,0,0,0,1,0,147.0,35.0,11,Customer 1978,82256812267,10203.0,Low,No,L3,48.0,No,Student,1967-11-28,2021-11-18,PA,Belém,No,850.25,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100180,2025-07,12,11,46583.83,3881.9858333333336,13356.69,2,10,14603.53,31980.3,8,4,0,4,0,0,5,2,0,0,1,1,0,0,213.0,35.0,11,Customer 181,81007715941,24005.0,High,No,L1,56.0,No,Accountant,2015-11-16,2025-06-23,PE,Recife,No,2000.4166666666667,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100488,2025-07,13,12,46462.45,3574.0346153846153,11504.39,4,9,10620.52,35841.93,10,3,0,6,0,0,5,5,0,0,2,0,0,0,237.0,67.0,10,Customer 489,36422578893,12695.0,Low,No,L1,60.0,No,Mechanic,1970-04-29,2022-12-22,MG,Belo Horizonte,No,1057.9166666666667,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100003,2025-07,10,10,46451.84,4645.183999999999,13415.55,3,7,15419.34,31032.5,5,4,1,3,0,0,5,4,0,0,0,0,0,0,173.0,35.0,8,Customer 4,90937865797,22321.0,Low,No,L3,54.0,No,Dentist,1990-06-10,2022-01-06,PR,Curitiba,No,1860.0833333333333,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100003,2025-08,10,10,44033.87,4403.387000000001,14557.24,4,6,8147.610000000001,35886.26,7,3,0,3,1,0,5,2,0,0,1,0,0,0,228.0,85.0,7,Customer 4,90937865797,22321.0,Low,No,L3,54.0,No,Dentist,1990-06-10,2022-01-06,PR,Curitiba,No,1860.0833333333333,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100302,2025-07,13,13,43939.24,3379.941538461538,10283.42,2,11,7549.3,36389.94,9,4,0,5,0,0,5,4,1,0,1,1,0,0,213.0,47.0,12,Customer 303,08379252650,40665.0,Medium,No,L3,91.0,No,Dentist,1990-12-28,2022-01-14,AM,Manaus,No,3388.75,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100592,2025-09,13,12,43813.31,3370.254615384615,15288.19,2,11,3571.56,40241.75,9,3,1,4,0,0,5,3,0,0,0,2,0,0,233.0,45.0,12,Customer 593,13521820485,24599.0,Low,No,L3,76.0,No,Dentist,1973-08-22,2024-12-25,AM,Manaus,No,2049.9166666666665,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101174,2025-08,16,14,41742.07,2608.879375,5414.9,4,12,13546.87,28195.2,10,5,1,6,0,0,5,2,0,1,1,1,0,0,197.0,35.0,13,Customer 1175,36730186529,22847.0,Low,No,L2,40.0,No,Mechanic,2023-06-20,2023-05-06,RJ,Rio de Janeiro,No,1903.9166666666667,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C102023,2025-09,11,10,39274.96,3570.450909090909,7282.43,2,9,6067.65,33207.31,7,4,0,5,0,0,5,4,0,0,1,0,0,0,167.0,35.0,10,Customer 2024,14560346584,11112.0,Low,No,L2,81.0,No,Teacher,1968-09-21,2022-11-10,PA,Belém,No,926.0,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C100679,2025-08,12,12,38186.44,3182.2033333333334,8771.94,2,10,7421.27,30765.17,7,4,1,4,1,0,5,3,0,0,0,1,0,0,315.0,110.0,11,Customer 680,12285757808,14737.0,Low,No,L1,52.0,No,Student,1980-09-28,2020-08-20,SC,Florianópolis,No,1228.0833333333333,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101542,2025-09,11,10,38141.47,3467.406363636364,10601.48,3,8,20445.03,17696.44,8,2,1,5,0,0,5,3,0,1,1,0,0,0,225.0,35.0,9,Customer 1543,53272148064,3687.0,Low,No,L1,59.0,No,Freelancer,1959-05-10,2023-02-08,RN,Natal,Yes,307.25,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
C101930,2025-08,10,10,37464.26,3746.4260000000004,9053.77,2,8,8732.28,28731.98,8,2,0,3,0,0,5,3,0,0,0,0,1,0,147.0,35.0,9,Customer 1931,96121140526,36455.0,Low,No,L2,43.0,No,Designer,1987-09-22,2024-07-05,CE,Fortaleza,Yes,3037.9166666666665,20000.0,True,False,False,True,True,False,False,False,True,False,False,False,4,107.0,M01_monthly_out_of_profile_dynamic; M04_cashin_to_cashout_pass_through_proxy; M05_crossborder_concentration; M09_high_risk_mcc_repeated
